
|Genbank ID|ST|cpn60|fusA|gltA|pyrG|recA|rplB|rpoB|
|GCA_019506045.1_PDT001106430.1|499|5|2|39|2|3|1|5|
|GCA_019506225.1_PDT001106496.1|499|5|2|39|2|3|1|5|
|GCA_019506305.1_PDT001106495.1|2|2|2|2|2|2|2|2|
|GCA_019506345.1_PDT001106493.1|2|2|2|2|2|2|2|2|
|GCA_019506365.1_PDT001106494.1|2|2|2|2|2|2|2|2|
|GCA_019506385.1_PDT001106492.1|2|2|2|2|2|2|2|2|
|GCA_019506405.1_PDT001106491.1|2|2|2|2|2|2|2|2|
|GCA_019506425.1_PDT001106490.1|-|2|2|~2|2|2|2|2|
|GCA_019506445.1_PDT001106482.1|2|2|2|2|2|2|2|2|
|GCA_019506465.1_PDT001106479.1|2|2|2|2|2|2|2|2|
|GCA_019506505.1_PDT001106481.1|2|2|2|2|2|2|2|2|
|GCA_019506525.1_PDT001106477.1|2|2|2|2|2|2|2|2|
|GCA_019506545.1_PDT001106469.1|2|2|2|2|2|2|2|2|
|GCA_019506555.1_PDT001106476.1|2|2|2|2|2|2|2|2|
|GCA_019506585.1_PDT001106472.1|499|5|2|39|2|3|1|5|
|GCA_019506605.1_PDT001106467.1|2|2|2|2|2|2|2|2|
|GCA_019506625.1_PDT001106471.1|2|2|2|2|2|2|2|2|
|GCA_019506645.1_PDT001106468.1|2|2|2|2|2|2|2|2|
|GCA_019506665.1_PDT001106470.1|2|2|2|2|2|2|2|2|
|GCA_019506685.1_PDT001106466.1|499|5|2|39|2|3|1|5|
|GCA_019506705.1_PDT001106463.1|2|2|2|2|2|2|2|2|
|GCA_019506725.1_PDT001106460.1|2|2|2|2|2|2|2|2|
|GCA_019506745.1_PDT001106461.1|2|2|2|2|2|2|2|2|
|GCA_019506765.1_PDT001106464.1|1091|1|153|1|2|65|1|5|
|GCA_019506785.1_PDT001106465.1|2|2|2|2|2|2|2|2|
|GCA_019506805.1_PDT001106458.1|2|2|2|2|2|2|2|2|
|GCA_019506825.1_PDT001106455.1|2|2|2|2|2|2|2|2|
|GCA_019506845.1_PDT001106447.1|2|2|2|2|2|2|2|2|
|GCA_019506865.1_PDT001106448.1|2|2|2|2|2|2|2|2|
|GCA_019506885.1_PDT001106443.1|2|2|2|2|2|2|2|2|
|GCA_019506905.1_PDT001106442.1|2|2|2|2|2|2|2|2|
|GCA_019506925.1_PDT001106457.1|2|2|2|2|2|2|2|2|
|GCA_019506945.1_PDT001106432.1|2|2|2|2|2|2|2|2|
|GCA_019506965.1_PDT001106436.1|2|2|2|2|2|2|2|2|
|GCA_019506985.1_PDT001106437.1|2|2|2|2|2|2|2|2|
|GCA_019507005.1_PDT001106440.1|2|2|2|2|2|2|2|2|
|GCA_019507025.1_PDT001106439.1|2|2|2|2|2|2|2|2|
|GCA_019507045.1_PDT001106428.1|2|2|2|2|2|2|2|2|
|GCA_019507085.1_PDT001106429.1|2|2|2|2|2|2|2|2|
|GCA_019507105.1_PDT001106431.1|499|5|2|39|2|3|1|5|
|GCA_019507125.1_PDT001106424.1|2|2|2|2|2|2|2|2|
|GCA_019507145.1_PDT001106422.1|499|5|2|39|2|3|1|5|
|GCA_019507185.1_PDT001106415.1|2|2|2|2|2|2|2|2|
|GCA_019507225.1_PDT001106414.1|2|2|2|2|2|2|2|2|
|GCA_019507245.1_PDT001106416.1|2|2|2|2|2|2|2|2|
|GCA_019507265.1_PDT001106421.1|2|2|2|2|2|2|2|2|
|GCA_019507285.1_PDT001106419.1|499|5|2|39|2|3|1|5|
|GCA_019507305.1_PDT001106420.1|2|2|2|2|2|2|2|2|
|GCA_019507485.1_PDT001106445.1|2|2|2|2|2|2|2|2|
|GCA_019509165.1_PDT001106417.1|2|2|2|2|2|2|2|2|
|GCA_019509245.1_PDT001106413.1|78|25|3|6|2|28|1|29|
|GCA_019570035.1_PDT000432655.2|2|2|2|2|2|2|2|2|
|GCA_019570195.1_PDT000432705.2|2|2|2|2|2|2|2|2|
|GCA_019570235.1_PDT000432646.2|2|2|2|2|2|2|2|2|
|GCA_019599555.1_ASM1959955v1|2|2|2|2|2|2|2|2|
|GCA_019659285.1_PDT001110140.1|78|25|3|6|2|28|1|29|
|GCA_019708835.1_PDT000432702.2|2|2|2|2|2|2|2|2|
|GCA_019724675.1_PDT001115081.1|2|2|2|2|2|2|2|2|
|GCA_019724715.1_PDT001114994.1|2|2|2|2|2|2|2|2|
|GCA_019724735.1_PDT001115066.1|2|2|2|2|2|2|2|2|
|GCA_019724755.1_PDT001115005.1|2|2|2|2|2|2|2|2|
|GCA_019724775.1_PDT001115003.1|2|2|2|2|2|2|2|2|
|GCA_019724795.1_PDT001114989.1|267|12|37|2|2|3|2|14|
|GCA_019724815.1_PDT001114965.1|499|5|2|39|2|3|1|5|
|GCA_019724835.1_PDT001114976.1|2|2|2|2|2|2|2|2|
|GCA_019724855.1_PDT001114971.1|2|2|2|2|2|2|2|2|
|GCA_019724895.1_PDT001114937.1|2|2|2|2|2|2|2|2|
|GCA_019724915.1_PDT001114956.1|2|2|2|2|2|2|2|2|
|GCA_019724935.1_PDT001114934.1|2|2|2|2|2|2|2|2|
|GCA_019724955.1_PDT001114929.1|250|50|3|6|1|3|4|4|
|GCA_019725195.1_PDT001115002.1|2|2|2|2|2|2|2|2|
|GCA_019725235.1_PDT001115057.1|79|26|2|2|2|29|4|5|
|GCA_019725275.1_PDT001114931.1|499|5|2|39|2|3|1|5|
|GCA_019725295.1_PDT001114935.1|2|2|2|2|2|2|2|2|
|GCA_019725315.1_PDT001114953.1|79|26|2|2|2|29|4|5|
|GCA_019725355.1_PDT001114987.1|-|2|~2|2|2|2|2|2|
|GCA_019725375.1_PDT001114909.1|2|2|2|2|2|2|2|2|
|GCA_019728155.1_PDT001114963.1|499|5|2|39|2|3|1|5|
|GCA_019728355.1_PDT001114968.1|2|2|2|2|2|2|2|2|
|GCA_019728375.1_PDT001114915.1|2|2|2|2|2|2|2|2|
|GCA_019728395.1_PDT001115020.1|2|2|2|2|2|2|2|2|
|GCA_019728415.1_PDT001114947.1|2|2|2|2|2|2|2|2|
|GCA_019728715.1_PDT001115079.1|2|2|2|2|2|2|2|2|
|GCA_019728735.1_PDT001114999.1|-|2|2|2|2|29|4|5|
|GCA_019728755.1_PDT001115016.1|2|2|2|2|2|2|2|2|
|GCA_019728775.1_PDT001114948.1|2|2|2|2|2|2|2|2|
|GCA_019728795.1_PDT001115078.1|2|2|2|2|2|2|2|2|
|GCA_019728815.1_PDT001114941.1|2|2|2|2|2|2|2|2|
|GCA_019729315.1_PDT001114980.1|2|2|2|2|2|2|2|2|
|GCA_019729335.1_PDT001114933.1|2|2|2|2|2|2|2|2|
|GCA_019729475.1_PDT001115061.1|2|2|2|2|2|2|2|2|
|GCA_019730155.1_PDT001115050.1|2|2|2|2|2|2|2|2|
|GCA_019730215.1_PDT001115047.1|79|26|2|2|2|29|4|5|
|GCA_019730295.1_PDT001115026.1|2|2|2|2|2|2|2|2|
|GCA_019730565.1_PDT001114932.1|499|5|2|39|2|3|1|5|
|GCA_019730585.1_PDT001114930.1|2|2|2|2|2|2|2|2|
|GCA_019730625.1_PDT001114905.1|2|2|2|2|2|2|2|2|
|GCA_019730675.1_PDT001114954.1|2|2|2|2|2|2|2|2|
|GCA_019730695.1_PDT001114979.1|2|2|2|2|2|2|2|2|
|GCA_019732735.1_PDT001115059.1|2|2|2|2|2|2|2|2|
|GCA_019732815.1_PDT001114996.1|2|2|2|2|2|2|2|2|
|GCA_019732875.1_PDT001115037.1|2|2|2|2|2|2|2|2|
|GCA_019732895.1_PDT001114967.1|2|2|2|2|2|2|2|2|
|GCA_019732935.1_PDT001114962.1|2|2|2|2|2|2|2|2|
|GCA_019732955.1_PDT001114955.1|2|2|2|2|2|2|2|2|
|GCA_019732975.1_PDT001114975.1|406|1|1|1|2|65|1|5|
|GCA_019733055.1_PDT001115048.1|2|2|2|2|2|2|2|2|
|GCA_019735015.1_PDT001115024.1|2|2|2|2|2|2|2|2|
|GCA_019735025.1_PDT001114978.1|2|2|2|2|2|2|2|2|
|GCA_019738835.1_PDT001115025.1|2|2|2|2|2|2|2|2|
|GCA_019738855.1_PDT001114990.1|2|2|2|2|2|2|2|2|
|GCA_019738875.1_PDT001114960.1|2|2|2|2|2|2|2|2|
|GCA_019738895.1_PDT001114942.1|499|5|2|39|2|3|1|5|
|GCA_019742195.1_PDT001116134.1|2|2|2|2|2|2|2|2|
|GCA_019742215.1_PDT001116132.1|2|2|2|2|2|2|2|2|
|GCA_019742235.1_PDT001116131.1|2|2|2|2|2|2|2|2|
|GCA_019742255.1_PDT001116118.1|2|2|2|2|2|2|2|2|
|GCA_019742295.1_PDT001116121.1|2|2|2|2|2|2|2|2|
|GCA_019742315.1_PDT001116123.1|499|5|2|39|2|3|1|5|
|GCA_019742335.1_PDT001116130.1|2|2|2|2|2|2|2|2|
|GCA_019743195.1_PDT001116129.1|2|2|2|2|2|2|2|2|
|GCA_019743295.1_PDT001116125.1|499|5|2|39|2|3|1|5|
|GCA_019743315.1_PDT001116119.1|2|2|2|2|2|2|2|2|
|GCA_019743335.1_PDT001116122.1|499|5|2|39|2|3|1|5|
|GCA_019743355.1_PDT001116117.1|499|5|2|39|2|3|1|5|
|GCA_019743915.1_PDT001116120.1|499|5|2|39|2|3|1|5|
|GCA_019743955.1_PDT001116133.1|499|5|2|39|2|3|1|5|
|GCA_019750555.1_PDT001116128.1|2|2|2|2|2|2|2|2|
|GCA_019750595.1_PDT001116116.1|499|5|2|39|2|3|1|5|
|GCA_019750775.1_PDT001116107.1|2|2|2|2|2|2|2|2|
|GCA_020039985.1_PDT001132281.1|2|2|2|2|2|2|2|2|
|GCA_020040005.1_PDT001132282.1|154|3|41|6|1|3|4|5|
|GCA_020040025.1_PDT001132290.1|2|2|2|2|2|2|2|2|
|GCA_020040045.1_PDT001132279.1|2|2|2|2|2|2|2|2|
|GCA_020040065.1_PDT001132266.1|2|2|2|2|2|2|2|2|
|GCA_020040085.1_PDT001132267.1|2|2|2|2|2|2|2|2|
|GCA_020040105.1_PDT001132268.1|2|2|2|2|2|2|2|2|
|GCA_020040145.1_PDT001132265.1|499|5|2|39|2|3|1|5|
|GCA_020040165.1_PDT001132262.1|1|1|1|1|1|5|1|1|
|GCA_020040185.1_PDT001132261.1|2|2|2|2|2|2|2|2|
|GCA_020040205.1_PDT001132263.1|2|2|2|2|2|2|2|2|
|GCA_020040225.1_PDT001132264.1|2|2|2|2|2|2|2|2|
|GCA_020040245.1_PDT001132260.1|2|2|2|2|2|2|2|2|
|GCA_020040265.1_PDT001132258.1|422|26|72|2|2|29|4|5|
|GCA_020040285.1_PDT001132259.1|422|26|72|2|2|29|4|5|
|GCA_020040305.1_PDT001132250.1|499|5|2|39|2|3|1|5|
|GCA_020040325.1_PDT001132251.1|499|5|2|39|2|3|1|5|
|GCA_020040345.1_PDT001132257.1|2|2|2|2|2|2|2|2|
|GCA_020040365.1_PDT001132255.1|422|26|72|2|2|29|4|5|
|GCA_020040385.1_PDT001132256.1|2|2|2|2|2|2|2|2|
|GCA_020040405.1_PDT001132249.1|499|5|2|39|2|3|1|5|
|GCA_020040425.1_PDT001132248.1|2|2|2|2|2|2|2|2|
|GCA_020040445.1_PDT001132247.1|2|2|2|2|2|2|2|2|
|GCA_020040465.1_PDT001132246.1|2|2|2|2|2|2|2|2|
|GCA_020040485.1_PDT001132245.1|2|2|2|2|2|2|2|2|
|GCA_020040505.1_PDT001132240.1|499|5|2|39|2|3|1|5|
|GCA_020040525.1_PDT001132241.1|2|2|2|2|2|2|2|2|
|GCA_020040545.1_PDT001132239.1|-|2|2|~2|2|2|2|2|
|GCA_020040565.1_PDT001132238.1|2|2|2|2|2|2|2|2|
|GCA_020040585.1_PDT001132235.1|2|2|2|2|2|2|2|2|
|GCA_020040605.1_PDT001132237.1|2|2|2|2|2|2|2|2|
|GCA_020040625.1_PDT001132236.1|422|26|72|2|2|29|4|5|
|GCA_020040645.1_PDT001132231.1|2|2|2|2|2|2|2|2|
|GCA_020040665.1_PDT001132234.1|499|5|2|39|2|3|1|5|
|GCA_020040685.1_PDT001132229.1|2|2|2|2|2|2|2|2|
|GCA_020040705.1_PDT001132232.1|2|2|2|2|2|2|2|2|
|GCA_020040725.1_PDT001132233.1|2|2|2|2|2|2|2|2|
|GCA_020040745.1_PDT001132227.1|2|2|2|2|2|2|2|2|
|GCA_020040765.1_PDT001132228.1|2|2|2|2|2|2|2|2|
|GCA_020040785.1_PDT001132223.1|499|5|2|39|2|3|1|5|
|GCA_020040805.1_PDT001132222.1|2|2|2|2|2|2|2|2|
|GCA_020040825.1_PDT001132221.1|2|2|2|2|2|2|2|2|
|GCA_020040845.1_PDT001132218.1|-|2|2|~2|2|2|2|2|
|GCA_020040865.1_PDT001132224.1|2|2|2|2|2|2|2|2|
|GCA_020040885.1_PDT001132226.1|2|2|2|2|2|2|2|2|
|GCA_020040905.1_PDT001132220.1|2|2|2|2|2|2|2|2|
|GCA_020040925.1_PDT001132219.1|2|2|2|2|2|2|2|2|
|GCA_020040945.1_PDT001132216.1|499|5|2|39|2|3|1|5|
|GCA_020040965.1_PDT001132217.1|2|2|2|2|2|2|2|2|
|GCA_020040985.1_PDT001132213.1|499|5|2|39|2|3|1|5|
|GCA_020041005.1_PDT001132212.1|2|2|2|2|2|2|2|2|
|GCA_020041025.1_PDT001132215.1|2|2|2|2|2|2|2|2|
|GCA_020041045.1_PDT001132214.1|2|2|2|2|2|2|2|2|
|GCA_020041065.1_PDT001132208.1|2|2|2|2|2|2|2|2|
|GCA_020041085.1_PDT001132207.1|2|2|2|2|2|2|2|2|
|GCA_020041105.1_PDT001132206.1|2|2|2|2|2|2|2|2|
|GCA_020041115.1_PDT001132205.1|2|2|2|2|2|2|2|2|
|GCA_020041145.1_PDT001132202.1|2|2|2|2|2|2|2|2|
|GCA_020041165.1_PDT001132201.1|2|2|2|2|2|2|2|2|
|GCA_020041265.1_PDT001132200.1|2|2|2|2|2|2|2|2|
|GCA_020100035.1_PDT001135667.1|2|2|2|2|2|2|2|2|
|GCA_020100055.1_PDT001135668.1|2|2|2|2|2|2|2|2|
|GCA_020100075.1_PDT001135665.1|2|2|2|2|2|2|2|2|
|GCA_020100095.1_PDT001135669.1|2|2|2|2|2|2|2|2|
|GCA_020100115.1_PDT001135662.1|2|2|2|2|2|2|2|2|
|GCA_020100135.1_PDT001135652.1|2|2|2|2|2|2|2|2|
|GCA_020100155.1_PDT001135650.1|2|2|2|2|2|2|2|2|
|GCA_020100175.1_PDT001135647.1|2|2|2|2|2|2|2|2|
|GCA_020100195.1_PDT001135645.1|2|2|2|2|2|2|2|2|
|GCA_020100215.1_PDT001135643.1|2|2|2|2|2|2|2|2|
|GCA_020100235.1_PDT001135644.1|2|2|2|2|2|2|2|2|
|GCA_020100255.1_PDT001135646.1|2|2|2|2|2|2|2|2|
|GCA_020100295.1_PDT001135642.1|2|2|2|2|2|2|2|2|
|GCA_020100315.1_PDT001135636.1|2|2|2|2|2|2|2|2|
|GCA_020100325.1_PDT001135637.1|2|2|2|2|2|2|2|2|
|GCA_020100355.1_PDT001135660.1|2|2|2|2|2|2|2|2|
|GCA_020100375.1_PDT001135641.1|2|2|2|2|2|2|2|2|
|GCA_020100415.1_PDT001135634.1|2|2|2|2|2|2|2|2|
|GCA_020100425.1_PDT001135630.1|2|2|2|2|2|2|2|2|
|GCA_020100455.1_PDT001135628.1|2|2|2|2|2|2|2|2|
|GCA_020100475.1_PDT001135629.1|2|2|2|2|2|2|2|2|
|GCA_020100485.1_PDT001135632.1|2|2|2|2|2|2|2|2|
|GCA_020100515.1_PDT001135622.1|2|2|2|2|2|2|2|2|
|GCA_020100535.1_PDT001135621.1|2|2|2|2|2|2|2|2|
|GCA_020100555.1_PDT001135612.1|2|2|2|2|2|2|2|2|
|GCA_020100575.1_PDT001135619.1|2|2|2|2|2|2|2|2|
|GCA_020100585.1_PDT001135613.1|2|2|2|2|2|2|2|2|
|GCA_020100615.1_PDT001135626.1|2|2|2|2|2|2|2|2|
|GCA_020100635.1_PDT001135624.1|2|2|2|2|2|2|2|2|
|GCA_020100655.1_PDT001135611.1|2|2|2|2|2|2|2|2|
|GCA_020100675.1_PDT001135609.1|2|2|2|2|2|2|2|2|
|GCA_020100695.1_PDT001135608.1|2|2|2|2|2|2|2|2|
|GCA_020100715.1_PDT001135607.1|2|2|2|2|2|2|2|2|
|GCA_020100735.1_PDT001135605.1|2|2|2|2|2|2|2|2|
|GCA_020100755.1_PDT001135603.1|2|2|2|2|2|2|2|2|
|GCA_020100775.1_PDT001135602.1|2|2|2|2|2|2|2|2|
|GCA_020100795.1_PDT001135599.1|2|2|2|2|2|2|2|2|
|GCA_020100815.1_PDT001135593.1|2|2|2|2|2|2|2|2|
|GCA_020100835.1_PDT001135594.1|2|2|2|2|2|2|2|2|
|GCA_020100845.1_PDT001135598.1|2|2|2|2|2|2|2|2|
|GCA_020100875.1_PDT001135592.1|2|2|2|2|2|2|2|2|
|GCA_020100895.1_PDT001135587.1|2|2|2|2|2|2|2|2|
|GCA_020100915.1_PDT001135589.1|2|2|2|2|2|2|2|2|
|GCA_020100935.1_PDT001135563.1|2|2|2|2|2|2|2|2|
|GCA_020100955.1_PDT001135570.1|2|2|2|2|2|2|2|2|
|GCA_020100975.1_PDT001135583.1|2|2|2|2|2|2|2|2|
|GCA_020100995.1_PDT001135564.1|2|2|2|2|2|2|2|2|
|GCA_020101015.1_PDT001135584.1|2|2|2|2|2|2|2|2|
|GCA_020101035.1_PDT001135586.1|2|2|2|2|2|2|2|2|
|GCA_020101055.1_PDT001135582.1|2|2|2|2|2|2|2|2|
|GCA_020101075.1_PDT001135585.1|2|2|2|2|2|2|2|2|
|GCA_020101095.1_PDT001135579.1|2|2|2|2|2|2|2|2|
|GCA_020101115.1_PDT001135577.1|2|2|2|2|2|2|2|2|
|GCA_020101135.1_PDT001135576.1|2|2|2|2|2|2|2|2|
|GCA_020101155.1_PDT001135574.1|46|5|12|11|2|14|9|14|
|GCA_020101175.1_PDT001135557.1|2|2|2|2|2|2|2|2|
|GCA_020101195.1_PDT001135542.1|2|2|2|2|2|2|2|2|
|GCA_020101215.1_PDT001135552.1|2|2|2|2|2|2|2|2|
|GCA_020101235.1_PDT001135558.1|2|2|2|2|2|2|2|2|
|GCA_020101255.1_PDT001135562.1|2|2|2|2|2|2|2|2|
|GCA_020101275.1_PDT001135596.1|2|2|2|2|2|2|2|2|
|GCA_020101295.1_PDT001135545.1|2|2|2|2|2|2|2|2|
|GCA_020101315.1_PDT001135550.1|2|2|2|2|2|2|2|2|
|GCA_020101335.1_PDT001135551.1|2|2|2|2|2|2|2|2|
|GCA_020101355.1_PDT001135549.1|2|2|2|2|2|2|2|2|
|GCA_020101375.1_PDT001135543.1|2|2|2|2|2|2|2|2|
|GCA_020101395.1_PDT001135541.1|2|2|2|2|2|2|2|2|
|GCA_020101415.1_PDT001135539.1|2|2|2|2|2|2|2|2|
|GCA_020101435.1_PDT001135538.1|2|2|2|2|2|2|2|2|
|GCA_020101455.1_PDT001135540.1|2|2|2|2|2|2|2|2|
|GCA_020101475.1_PDT001135537.1|2|2|2|2|2|2|2|2|
|GCA_020101495.1_PDT001135536.1|2|2|2|2|2|2|2|2|
|GCA_020101515.1_PDT001135535.1|2|2|2|2|2|2|2|2|
|GCA_020101535.1_PDT001135534.1|2|2|2|2|2|2|2|2|
|GCA_020101555.1_PDT001135533.1|2|2|2|2|2|2|2|2|
|GCA_020101575.1_PDT001135531.1|2|2|2|2|2|2|2|2|
|GCA_020101595.1_PDT001135532.1|2|2|2|2|2|2|2|2|
|GCA_020101615.1_PDT001135525.1|2|2|2|2|2|2|2|2|
|GCA_020101665.1_PDT001135530.1|2|2|2|2|2|2|2|2|
|GCA_020101695.1_PDT001135522.1|2|2|2|2|2|2|2|2|
|GCA_020101715.1_PDT001135515.1|2|2|2|2|2|2|2|2|
|GCA_020101735.1_PDT001135509.1|2|2|2|2|2|2|2|2|
|GCA_020101755.1_PDT001135514.1|2|2|2|2|2|2|2|2|
|GCA_020101775.1_PDT001135520.1|2|2|2|2|2|2|2|2|
|GCA_020101795.1_PDT001135511.1|2|2|2|2|2|2|2|2|
|GCA_020101815.1_PDT001135517.1|2|2|2|2|2|2|2|2|
|GCA_020101835.1_PDT001135518.1|2|2|2|2|2|2|2|2|
|GCA_020101855.1_PDT001135516.1|2|2|2|2|2|2|2|2|
|GCA_020101875.1_PDT001135508.1|2|2|2|2|2|2|2|2|
|GCA_020101895.1_PDT001135507.1|2|2|2|2|2|2|2|2|
|GCA_020101915.1_PDT001135505.1|2|2|2|2|2|2|2|2|
|GCA_020101935.1_PDT001135506.1|2|2|2|2|2|2|2|2|
|GCA_020101955.1_PDT001135504.1|2|2|2|2|2|2|2|2|
|GCA_020101975.1_PDT001135502.1|2|2|2|2|2|2|2|2|
|GCA_020101995.1_PDT001135503.1|2|2|2|2|2|2|2|2|
|GCA_020102015.1_PDT001135483.1|2|2|2|2|2|2|2|2|
|GCA_020102035.1_PDT001135494.1|2|2|2|2|2|2|2|2|
|GCA_020102055.1_PDT001135495.1|2|2|2|2|2|2|2|2|
|GCA_020102075.1_PDT001135484.1|2|2|2|2|2|2|2|2|
|GCA_020102095.1_PDT001135501.1|2|2|2|2|2|2|2|2|
|GCA_020102115.1_PDT001135492.1|2|2|2|2|2|2|2|2|
|GCA_020102135.1_PDT001135490.1|2|2|2|2|2|2|2|2|
|GCA_020102155.1_PDT001135497.1|2|2|2|2|2|2|2|2|
|GCA_020102175.1_PDT001135488.1|2|2|2|2|2|2|2|2|
|GCA_020102195.1_PDT001135485.1|2|2|2|2|2|2|2|2|
|GCA_020102215.1_PDT001135482.1|2|2|2|2|2|2|2|2|
|GCA_020102235.1_PDT001135481.1|2|2|2|2|2|2|2|2|
|GCA_020102255.1_PDT001135479.1|2|2|2|2|2|2|2|2|
|GCA_020102275.1_PDT001135478.1|2|2|2|2|2|2|2|2|
|GCA_020102315.1_PDT001135472.1|2|2|2|2|2|2|2|2|
|GCA_020102335.1_PDT001135467.1|2|2|2|2|2|2|2|2|
|GCA_020102355.1_PDT001135466.1|2|2|2|2|2|2|2|2|
|GCA_020102375.1_PDT001135468.1|2|2|2|2|2|2|2|2|
|GCA_020102395.1_PDT001135470.1|2|2|2|2|2|2|2|2|
|GCA_020102415.1_PDT001135473.1|2|2|2|2|2|2|2|2|
|GCA_020102435.1_PDT001135476.1|2|2|2|2|2|2|2|2|
|GCA_020102455.1_PDT001135474.1|2|2|2|2|2|2|2|2|
|GCA_020102475.1_PDT001135477.1|2|2|2|2|2|2|2|2|
|GCA_020102495.1_PDT001135465.1|2|2|2|2|2|2|2|2|
|GCA_020102515.1_PDT001135462.1|2|2|2|2|2|2|2|2|
|GCA_020102535.1_PDT001135464.1|2|2|2|2|2|2|2|2|
|GCA_020102555.1_PDT001135457.1|2|2|2|2|2|2|2|2|
|GCA_020102575.1_PDT001135455.1|2|2|2|2|2|2|2|2|
|GCA_020102595.1_PDT001135454.1|2|2|2|2|2|2|2|2|
|GCA_020102615.1_PDT001135459.1|2|2|2|2|2|2|2|2|
|GCA_020102635.1_PDT001135453.1|2|2|2|2|2|2|2|2|
|GCA_020102675.1_PDT001135450.1|2|2|2|2|2|2|2|2|
|GCA_020102695.1_PDT001135447.1|2|2|2|2|2|2|2|2|
|GCA_020102715.1_PDT001135449.1|2|2|2|2|2|2|2|2|
|GCA_020102735.1_PDT001135446.1|2|2|2|2|2|2|2|2|
|GCA_020102755.1_PDT001135442.1|2|2|2|2|2|2|2|2|
|GCA_020102775.1_PDT001135444.1|2|2|2|2|2|2|2|2|
|GCA_020102895.1_PDT001135437.1|2|2|2|2|2|2|2|2|
|GCA_020102915.1_PDT001135435.1|2|2|2|2|2|2|2|2|
|GCA_020102935.1_PDT001135430.1|2|2|2|2|2|2|2|2|
|GCA_020102955.1_PDT001135432.1|2|2|2|2|2|2|2|2|
|GCA_020102975.1_PDT001135433.1|2|2|2|2|2|2|2|2|
|GCA_020102995.1_PDT001135440.1|2|2|2|2|2|2|2|2|
|GCA_020103015.1_PDT001135429.1|2|2|2|2|2|2|2|2|
|GCA_020103035.1_PDT001135441.1|2|2|2|2|2|2|2|2|
|GCA_020103055.1_PDT001135428.1|2|2|2|2|2|2|2|2|
|GCA_020103075.1_PDT001135439.1|2|2|2|2|2|2|2|2|
|GCA_020103095.1_PDT001135427.1|2|2|2|2|2|2|2|2|
|GCA_020103115.1_PDT001135424.1|2|2|2|2|2|2|2|2|
|GCA_020103135.1_PDT001135419.1|2|2|2|2|2|2|2|2|
|GCA_020103155.1_PDT001135420.1|2|2|2|2|2|2|2|2|
|GCA_020103175.1_PDT001135418.1|2|2|2|2|2|2|2|2|
|GCA_020103195.1_PDT001135423.1|2|2|2|2|2|2|2|2|
|GCA_020103215.1_PDT001135422.1|2|2|2|2|2|2|2|2|
|GCA_020103295.1_PDT001135414.1|187|2|2|2|2|2|2|43|
|GCA_020103315.1_PDT001135410.1|2|2|2|2|2|2|2|2|
|GCA_020103335.1_PDT001135412.1|2|2|2|2|2|2|2|2|
|GCA_020103355.1_PDT001135417.1|187|2|2|2|2|2|2|43|
|GCA_020103375.1_PDT001135413.1|2|2|2|2|2|2|2|2|
|GCA_020103395.1_PDT001135408.1|187|2|2|2|2|2|2|43|
|GCA_020103415.1_PDT001135405.1|2|2|2|2|2|2|2|2|
|GCA_020103435.1_PDT001135406.1|2|2|2|2|2|2|2|2|
|GCA_020103455.1_PDT001135407.1|2|2|2|2|2|2|2|2|
|GCA_020103475.1_PDT001135404.1|2|2|2|2|2|2|2|2|
|GCA_020103495.1_PDT001135403.1|2|2|2|2|2|2|2|2|
|GCA_020103515.1_PDT001135402.1|2|2|2|2|2|2|2|2|
|GCA_020103535.1_PDT001135398.1|2|2|2|2|2|2|2|2|
|GCA_020103555.1_PDT001135400.1|2|2|2|2|2|2|2|2|
|GCA_020103565.1_PDT001135401.1|2|2|2|2|2|2|2|2|
|GCA_020103595.1_PDT001135397.1|2|2|2|2|2|2|2|2|
|GCA_020103615.1_PDT001135399.1|2|2|2|2|2|2|2|2|
|GCA_020103635.1_PDT001135395.1|2|2|2|2|2|2|2|2|
|GCA_020103655.1_PDT001135393.1|2|2|2|2|2|2|2|2|
|GCA_020103785.1_PDT001135372.1|2|2|2|2|2|2|2|2|
|GCA_020103815.1_PDT001135387.1|187|2|2|2|2|2|2|43|
|GCA_020103835.1_PDT001135388.1|2|2|2|2|2|2|2|2|
|GCA_020103855.1_PDT001135390.1|2|2|2|2|2|2|2|2|
|GCA_020103875.1_PDT001135373.1|2|2|2|2|2|2|2|2|
|GCA_020103895.1_PDT001135391.1|2|2|2|2|2|2|2|2|
|GCA_020103915.1_PDT001135383.1|2|2|2|2|2|2|2|2|
|GCA_020103935.1_PDT001135385.1|2|2|2|2|2|2|2|2|
|GCA_020103955.1_PDT001135378.1|2|2|2|2|2|2|2|2|
|GCA_020103975.1_PDT001135375.1|2|2|2|2|2|2|2|2|
|GCA_020103995.1_PDT001135380.1|2|2|2|2|2|2|2|2|
|GCA_020104015.1_PDT001135374.1|2|2|2|2|2|2|2|2|
|GCA_020104035.1_PDT001135368.1|2|2|2|2|2|2|2|2|
|GCA_020104055.1_PDT001135371.1|2|2|2|2|2|2|2|2|
|GCA_020104075.1_PDT001135367.1|2|2|2|2|2|2|2|2|
|GCA_020104095.1_PDT001135369.1|2|2|2|2|2|2|2|2|
|GCA_020104115.1_PDT001135365.1|2|2|2|2|2|2|2|2|
|GCA_020104135.1_PDT001135364.1|2|2|2|2|2|2|2|2|
|GCA_020104155.1_PDT001135348.1|2|2|2|2|2|2|2|2|
